rank,time,records,disciplineName,fullName,participantCountryCode,year,time_seconds
1,0 days 00:02:09.850000,,Men 200 Breaststroke,HANSEN Brendan,USA,2005,129.85
2,0 days 00:02:10.230000,,Men 200 Breaststroke,HANSEN Brendan,USA,2005,130.23
3,0 days 00:02:11.220000,,Men 200 Breaststroke,BROWN Michael,CAN,2005,131.22
4,0 days 00:02:11.260000,,Men 200 Breaststroke,BROWN Michael,CAN,2005,131.26
5,0 days 00:02:11.540000,,Men 200 Breaststroke,IMAMURA Genki,JPN,2005,131.54
6,0 days 00:02:11.770000,,Men 200 Breaststroke,IMAMURA Genki,JPN,2005,131.77
7,0 days 00:02:12.170000,,Men 200 Breaststroke,PIPER Jim,AUS,2005,132.17
8,0 days 00:02:12.200000,,Men 200 Breaststroke,FALKO Grigory,RUS,2005,132.2
9,0 days 00:02:12.340000,,Men 200 Breaststroke,KUCZKO Slawomir,POL,2005,132.34
10,0 days 00:02:12.420000,,Men 200 Breaststroke,PIPER Jim,AUS,2005,132.42
11,0 days 00:02:12.430000,,Men 200 Breaststroke,FACCI Loris,ITA,2005,132.43
12,0 days 00:02:12.440000,,Men 200 Breaststroke,KUCZKO Slawomir,POL,2005,132.44
13,0 days 00:02:12.500000,,Men 200 Breaststroke,POLYAKOV Vladislav,KAZ,2005,132.5
14,0 days 00:02:12.510000,,Men 200 Breaststroke,FALKO Grigory,RUS,2005,132.51
15,0 days 00:02:12.620000,,Men 200 Breaststroke,FACCI Loris,ITA,2005,132.62
16,0 days 00:02:12.720000,,Men 200 Breaststroke,POLYAKOV Vladislav,KAZ,2005,132.72
17,0 days 00:02:12.730000,,Men 200 Breaststroke,POLYAKOV Vladislav,KAZ,2005,132.73
18,0 days 00:02:12.740000,,Men 200 Breaststroke,HANSEN Brendan,USA,2005,132.74
19,0 days 00:02:12.760000,,Men 200 Breaststroke,KUCZKO Slawomir,POL,2005,132.76
20,0 days 00:02:12.960000,,Men 200 Breaststroke,BROWN Michael,CAN,2005,132.96
21,0 days 00:02:13.030000,,Men 200 Breaststroke,USHER Scott,USA,2005,133.03
22,0 days 00:02:13.350000,,Men 200 Breaststroke,FALKO Grigory,RUS,2005,133.35
23,0 days 00:02:13.360000,,Men 200 Breaststroke,IMAMURA Genki,JPN,2005,133.36
24,0 days 00:02:13.460000,,Men 200 Breaststroke,FACCI Loris,ITA,2005,133.46
25,0 days 00:02:13.470000,,Men 200 Breaststroke,PIPER Jim,AUS,2005,133.47
26,0 days 00:02:13.560000,,Men 200 Breaststroke,KOMORNIKOV Dmitry,RUS,2005,133.56
27,0 days 00:02:13.890000,,Men 200 Breaststroke,USHER Scott,USA,2005,133.89
28,0 days 00:02:13.980000,,Men 200 Breaststroke,DUBOSCQ Hugues,FRA,2005,133.98
29,0 days 00:02:14,,Men 200 Breaststroke,KIMURA Daisuke,JPN,2005,134.0
30,0 days 00:02:14.020000,,Men 200 Breaststroke,DYMO Valerii,UKR,2005,134.02
31,0 days 00:02:14.680000,,Men 200 Breaststroke,RICKARD Brenton,AUS,2005,134.68
32,0 days 00:02:14.740000,,Men 200 Breaststroke,BORYSIK Igor,UKR,2005,134.74
33,0 days 00:02:14.940000,,Men 200 Breaststroke,BORYSIK Igor,UKR,2005,134.94
34,0 days 00:02:15.150000,,Men 200 Breaststroke,BOSSINI Paolo,ITA,2005,135.15
35,0 days 00:02:15.200000,,Men 200 Breaststroke,KIMURA Daisuke,JPN,2005,135.2
36,0 days 00:02:15.260000,,Men 200 Breaststroke,RICKARD Brenton,AUS,2005,135.26
37,0 days 00:02:15.280000,,Men 200 Breaststroke,SVEINSSON Jakob Johann,ISL,2005,135.28
38,0 days 00:02:15.350000,,Men 200 Breaststroke,KOMORNIKOV Dmitry,RUS,2005,135.35
39,0 days 00:02:15.610000,,Men 200 Breaststroke,SVEINSSON Jakob Johann,ISL,2005,135.61
40,0 days 00:02:15.650000,,Men 200 Breaststroke,RYZHKOV Yevgeniy,KAZ,2005,135.65
41,0 days 00:02:15.800000,,Men 200 Breaststroke,RYZHKOV Yevgeniy,KAZ,2005,135.8
42,0 days 00:02:15.940000,,Men 200 Breaststroke,DYMO Valerii,UKR,2005,135.94
43,0 days 00:02:16.080000,,Men 200 Breaststroke,ALEXANDROV Mike,BUL,2005,136.08
44,0 days 00:02:16.330000,,Men 200 Breaststroke,PODOPRIGORA Maxim,AUT,2005,136.33
45,0 days 00:02:16.380000,,Men 200 Breaststroke,DALE OEN Alexander,NOR,2005,136.38
46,0 days 00:02:16.540000,,Men 200 Breaststroke,DAID Sofiane,ALG,2005,136.54
47,0 days 00:02:16.820000,,Men 200 Breaststroke,BODOR Richard,HUN,2005,136.82
48,0 days 00:02:16.830000,,Men 200 Breaststroke,BALDIN Aleksandr,EST,2005,136.83
49,0 days 00:02:16.890000,,Men 200 Breaststroke,BEERI Tom,ISR,2005,136.89
50,0 days 00:02:17.110000,,Men 200 Breaststroke,CASTELLANOS Santiago,ESP,2005,137.11
1,0 days 00:00:50.400000,"[0, 1]",Men 100 Butterfly,CROCKER Ian,USA,2005,50.4
2,0 days 00:00:51.080000,,Men 100 Butterfly,CROCKER Ian,USA,2005,51.08
3,0 days 00:00:51.190000,,Men 100 Butterfly,CROCKER Ian,USA,2005,51.19
4,0 days 00:00:51.650000,,Men 100 Butterfly,PHELPS Michael,USA,2005,51.65
5,0 days 00:00:52.020000,,Men 100 Butterfly,PHELPS Michael,USA,2005,52.02
6,0 days 00:00:52.080000,,Men 100 Butterfly,SERDINOV Andriy,UKR,2005,52.08
7,0 days 00:00:52.230000,,Men 100 Butterfly,MARCHENKO Igor,RUS,2005,52.23
8,0 days 00:00:52.320000,,Men 100 Butterfly,PHELPS Michael,USA,2005,52.32
9,0 days 00:00:52.350000,,Men 100 Butterfly,MARCHENKO Igor,RUS,2005,52.35
10,0 days 00:00:52.680000,,Men 100 Butterfly,KOROTYSHKIN Evgenii,RUS,2005,52.68
11,0 days 00:00:52.750000,,Men 100 Butterfly,SERDINOV Andriy,UKR,2005,52.75
12,0 days 00:00:52.760000,,Men 100 Butterfly,MARCHENKO Igor,RUS,2005,52.76
13,0 days 00:00:52.840000,,Men 100 Butterfly,TAKAYASU Ryo,JPN,2005,52.84
14,0 days 00:00:52.870000,,Men 100 Butterfly,MINTENKO Mike,CAN,2005,52.87
14,0 days 00:00:52.870000,,Men 100 Butterfly,KOROTYSHKIN Evgenii,RUS,2005,52.87
16,0 days 00:00:52.920000,,Men 100 Butterfly,MINTENKO Mike,CAN,2005,52.92
16,0 days 00:00:52.920000,,Men 100 Butterfly,ALMEIDA Kaio Marcio,BRA,2005,52.92
18,0 days 00:00:52.940000,,Men 100 Butterfly,SERDINOV Andriy,UKR,2005,52.94
19,0 days 00:00:53,,Men 100 Butterfly,BURMESTER Moss,NZL,2005,53.0
20,0 days 00:00:53.030000,,Men 100 Butterfly,RUPPRATH Thomas,GER,2005,53.03
21,0 days 00:00:53.060000,,Men 100 Butterfly,CAVIC Milorad,SCG,2005,53.06
22,0 days 00:00:53.070000,,Men 100 Butterfly,CAVIC Milorad,SCG,2005,53.07
23,0 days 00:00:53.130000,,Men 100 Butterfly,ALMEIDA Kaio Marcio,BRA,2005,53.13
23,0 days 00:00:53.130000,,Men 100 Butterfly,MANKOC Peter,SLO,2005,53.13
25,0 days 00:00:53.150000,,Men 100 Butterfly,MANGABEIRA Gabriel,BRA,2005,53.15
26,0 days 00:00:53.170000,,Men 100 Butterfly,BARNIER Romain,FRA,2005,53.17
27,0 days 00:00:53.200000,,Men 100 Butterfly,RUPPRATH Thomas,GER,2005,53.2
28,0 days 00:00:53.210000,,Men 100 Butterfly,ALMEIDA Kaio Marcio,BRA,2005,53.21
28,0 days 00:00:53.210000,,Men 100 Butterfly,TAKAYASU Ryo,JPN,2005,53.21
30,0 days 00:00:53.250000,,Men 100 Butterfly,MANGABEIRA Gabriel,BRA,2005,53.25
31,0 days 00:00:53.260000,,Men 100 Butterfly,MINTENKO Mike,CAN,2005,53.26
32,0 days 00:00:53.280000,,Men 100 Butterfly,TAKAYASU Ryo,JPN,2005,53.28
33,0 days 00:00:53.340000,,Men 100 Butterfly,SHIBATA Ryuichi,JPN,2005,53.34
34,0 days 00:00:53.360000,,Men 100 Butterfly,PINI Ryan,PNG,2005,53.36
35,0 days 00:00:53.370000,,Men 100 Butterfly,SHIBATA Ryuichi,JPN,2005,53.37
36,0 days 00:00:53.390000,,Men 100 Butterfly,PINI Ryan,PNG,2005,53.39
37,0 days 00:00:53.410000,,Men 100 Butterfly,KOROTYSHKIN Evgenii,RUS,2005,53.41
38,0 days 00:00:53.420000,,Men 100 Butterfly,BURMESTER Moss,NZL,2005,53.42
39,0 days 00:00:53.430000,,Men 100 Butterfly,BARNIER Romain,FRA,2005,53.43
40,0 days 00:00:53.510000,,Men 100 Butterfly,MANKOC Peter,SLO,2005,53.51
41,0 days 00:00:53.550000,,Men 100 Butterfly,RICHARDS Andrew,AUS,2005,53.55
42,0 days 00:00:53.620000,,Men 100 Butterfly,SWANEPOEL Corney,NZL,2005,53.62
43,0 days 00:00:53.740000,,Men 100 Butterfly,LAUTERSTEIN Andrew,AUS,2005,53.74
44,0 days 00:00:53.770000,,Men 100 Butterfly,GHERGHEL Ioan Stefan,ROU,2005,53.77
45,0 days 00:00:54.020000,,Men 100 Butterfly,SYLANTYEV Denys,UKR,2005,54.02
46,0 days 00:00:54.080000,,Men 100 Butterfly,MANKOC Peter,SLO,2005,54.08
47,0 days 00:00:54.130000,,Men 100 Butterfly,MEEUW Helge,GER,2005,54.13
48,0 days 00:00:54.190000,,Men 100 Butterfly,BENATTI Lorenzo,ITA,2005,54.19
49,0 days 00:00:54.240000,,Men 100 Butterfly,BARNIER Romain,FRA,2005,54.24
50,0 days 00:00:54.330000,,Men 100 Butterfly,BARNIER Romain,FRA,2005,54.33
1,0 days 00:01:55.020000,,Men 200 Butterfly,KORZENIOWSKI Pawel,POL,2005,115.02
2,0 days 00:01:55.620000,,Men 200 Butterfly,MATSUDA Takeshi,JPN,2005,115.62
3,0 days 00:01:56.110000,,Men 200 Butterfly,KORZENIOWSKI Pawel,POL,2005,116.11
4,0 days 00:01:56.140000,,Men 200 Butterfly,MATSUDA Takeshi,JPN,2005,116.14
5,0 days 00:01:56.330000,,Men 200 Butterfly,WU Peng,CHN,2005,116.33
6,0 days 00:01:56.500000,,Men 200 Butterfly,WU Peng,CHN,2005,116.5
7,0 days 00:01:56.600000,,Men 200 Butterfly,SHIBATA Ryuichi,JPN,2005,116.6
8,0 days 00:01:56.740000,,Men 200 Butterfly,TARWATER Davis,USA,2005,116.74
9,0 days 00:01:56.880000,,Men 200 Butterfly,SKVORTSOV Nikolay,RUS,2005,116.88
10,0 days 00:01:56.910000,,Men 200 Butterfly,NEDERPELT Travis,AUS,2005,116.91
11,0 days 00:01:56.930000,,Men 200 Butterfly,KORZENIOWSKI Pawel,POL,2005,116.93
12,0 days 00:01:57.040000,,Men 200 Butterfly,SHIBATA Ryuichi,JPN,2005,117.04
12,0 days 00:01:57.040000,,Men 200 Butterfly,SKVORTSOV Nikolay,RUS,2005,117.04
14,0 days 00:01:57.070000,,Men 200 Butterfly,MEEUW Helge,GER,2005,117.07
15,0 days 00:01:57.090000,,Men 200 Butterfly,DRYMONAKOS Ioannis,GRE,2005,117.09
16,0 days 00:01:57.160000,,Men 200 Butterfly,TARWATER Davis,USA,2005,117.16
17,0 days 00:01:57.170000,,Men 200 Butterfly,TARWATER Davis,USA,2005,117.17
18,0 days 00:01:57.360000,,Men 200 Butterfly,SHIBATA Ryuichi,JPN,2005,117.36
19,0 days 00:01:57.440000,,Men 200 Butterfly,WU Peng,CHN,2005,117.44
20,0 days 00:01:57.460000,,Men 200 Butterfly,NEDERPELT Travis,AUS,2005,117.46
21,0 days 00:01:57.470000,,Men 200 Butterfly,SKVORTSOV Nikolay,RUS,2005,117.47
22,0 days 00:01:57.570000,,Men 200 Butterfly,POLYAKOV Anatoly,RUS,2005,117.57
23,0 days 00:01:57.580000,,Men 200 Butterfly,DRYMONAKOS Ioannis,GRE,2005,117.58
24,0 days 00:01:57.670000,,Men 200 Butterfly,MEEUW Helge,GER,2005,117.67
25,0 days 00:01:57.710000,,Men 200 Butterfly,DRYMONAKOS Ioannis,GRE,2005,117.71
26,0 days 00:01:57.820000,,Men 200 Butterfly,DRYMONAKOS Ioannis,GRE,2005,117.82
27,0 days 00:01:57.900000,,Men 200 Butterfly,MATSUDA Takeshi,JPN,2005,117.9
28,0 days 00:01:57.910000,,Men 200 Butterfly,ADVENA Sergii,UKR,2005,117.91
29,0 days 00:01:57.970000,,Men 200 Butterfly,GHERGHEL Ioan Stefan,ROU,2005,117.97
30,0 days 00:01:58.200000,,Men 200 Butterfly,SYLANTYEV Denys,UKR,2005,118.2
31,0 days 00:01:58.240000,,Men 200 Butterfly,BURMESTER Moss,NZL,2005,118.24
32,0 days 00:01:58.300000,,Men 200 Butterfly,BURMESTER Moss,NZL,2005,118.3
33,0 days 00:01:58.360000,,Men 200 Butterfly,ALMEIDA Kaio Marcio,BRA,2005,118.36
34,0 days 00:01:58.390000,,Men 200 Butterfly,POLYAKOV Anatoly,RUS,2005,118.39
35,0 days 00:01:58.800000,,Men 200 Butterfly,SYLANTYEV Denys,UKR,2005,118.8
36,0 days 00:01:58.890000,,Men 200 Butterfly,YU Jeongnam,KOR,2005,118.89
37,0 days 00:01:58.930000,,Men 200 Butterfly,ADVENA Sergii,UKR,2005,118.93
38,0 days 00:01:58.950000,,Men 200 Butterfly,MEEUW Helge,GER,2005,118.95
39,0 days 00:01:59.090000,,Men 200 Butterfly,GHERGHEL Ioan Stefan,ROU,2005,119.09
40,0 days 00:01:59.200000,,Men 200 Butterfly,ALMEIDA Kaio Marcio,BRA,2005,119.2
41,0 days 00:01:59.250000,,Men 200 Butterfly,YU Jeongnam,KOR,2005,119.25
42,0 days 00:01:59.370000,,Men 200 Butterfly,ABERSEK Ales,SLO,2005,119.37
43,0 days 00:01:59.380000,,Men 200 Butterfly,RAAB Michael,USA,2005,119.38
44,0 days 00:01:59.680000,,Men 200 Butterfly,VESPE Francesco,ITA,2005,119.68
45,0 days 00:02:00,,Men 200 Butterfly,ULACIA Juan Jose,ESP,2005,120.0
46,0 days 00:02:00.080000,,Men 200 Butterfly,MONTEIRO Luis,POR,2005,120.08
47,0 days 00:02:00.170000,,Men 200 Butterfly,ARAUJO CARVALHO Joao Pedro,POR,2005,120.17
48,0 days 00:02:00.330000,,Men 200 Butterfly,FEREN Erez,ISR,2005,120.33
49,0 days 00:02:00.400000,,Men 200 Butterfly,STARKE Benjamin,GER,2005,120.4
50,0 days 00:02:00.520000,,Men 200 Butterfly,RICHARDS Andrew,AUS,2005,120.52
1,0 days 00:00:24.610000,"[0, 16]",Women 50 Freestyle,LENTON Libby,AUS,2006,24.61
2,0 days 00:00:24.720000,,Women 50 Freestyle,STEFFEN Britta,GER,2006,24.72
2,0 days 00:00:24.720000,,Women 50 Freestyle,HENRY Jodie,AUS,2006,24.72
4,0 days 00:00:24.870000,,Women 50 Freestyle,ALSHAMMAR Therese,SWE,2006,24.87
5,0 days 00:00:24.890000,,Women 50 Freestyle,VELDHUIS Magdalena,NED,2006,24.89
5,0 days 00:00:24.890000,,Women 50 Freestyle,STEFFEN Britta,GER,2006,24.89
7,0 days 00:00:24.930000,,Women 50 Freestyle,VELDHUIS Magdalena,NED,2006,24.93
8,0 days 00:00:25.030000,,Women 50 Freestyle,ALSHAMMAR Therese,SWE,2006,25.03
8,0 days 00:00:25.030000,,Women 50 Freestyle,MILLS Alice,AUS,2006,25.03
10,0 days 00:00:25.080000,,Women 50 Freestyle,VELDHUIS Magdalena,NED,2006,25.08
11,0 days 00:00:25.100000,,Women 50 Freestyle,JOYCE Kara Lynn,USA,2006,25.1
12,0 days 00:00:25.170000,,Women 50 Freestyle,METELLA Malia,FRA,2006,25.17
13,0 days 00:00:25.180000,,Women 50 Freestyle,CHIUSO Cristina,ITA,2006,25.18
14,0 days 00:00:25.200000,,Women 50 Freestyle,METELLA Malia,FRA,2006,25.2
15,0 days 00:00:25.230000,"[0, 16]",Women 50 Freestyle,XU Yanwei,CHN,2006,25.23
16,0 days 00:00:25.250000,,Women 50 Freestyle,WEIR Amanda,USA,2006,25.25
16,0 days 00:00:25.250000,,Women 50 Freestyle,KORC Agata,POL,2006,25.25
16,0 days 00:00:25.250000,,Women 50 Freestyle,DEKKER Inge,NED,2006,25.25
16,0 days 00:00:25.250000,,Women 50 Freestyle,STEFFEN Britta,GER,2006,25.25
16,0 days 00:00:25.250000,,Women 50 Freestyle,KORC Agata,POL,2006,25.25
21,0 days 00:00:25.260000,,Women 50 Freestyle,KHAKHLOVA Sviatlana,BLR,2006,25.26
22,0 days 00:00:25.290000,,Women 50 Freestyle,KORC Agata,POL,2006,25.29
23,0 days 00:00:25.300000,,Women 50 Freestyle,COUGHLIN Natalie,USA,2006,25.3
24,0 days 00:00:25.310000,,Women 50 Freestyle,METELLA Malia,FRA,2006,25.31
25,0 days 00:00:25.320000,,Women 50 Freestyle,COUGHLIN Natalie,USA,2006,25.32
25,0 days 00:00:25.320000,,Women 50 Freestyle,HENRY Jodie,AUS,2006,25.32
27,0 days 00:00:25.350000,,Women 50 Freestyle,CHIUSO Cristina,ITA,2006,25.35
28,0 days 00:00:25.360000,"[0, 16]",Women 50 Freestyle,XU Yanwei,CHN,2006,25.36
28,0 days 00:00:25.360000,,Women 50 Freestyle,HALSALL Fran,GBR,2006,25.36
30,0 days 00:00:25.370000,,Women 50 Freestyle,JOYCE Kara Lynn,USA,2006,25.37
31,0 days 00:00:25.380000,,Women 50 Freestyle,DEKKER Inge,NED,2006,25.38
31,0 days 00:00:25.380000,,Women 50 Freestyle,HENRY Jodie,AUS,2006,25.38
33,0 days 00:00:25.400000,,Women 50 Freestyle,WEIR Amanda,USA,2006,25.4
33,0 days 00:00:25.400000,,Women 50 Freestyle,MILLS Alice,AUS,2006,25.4
35,0 days 00:00:25.410000,,Women 50 Freestyle,CASHION Courtney,USA,2006,25.41
35,0 days 00:00:25.410000,,Women 50 Freestyle,MORAVCOVA Martina,SVK,2006,25.41
37,0 days 00:00:25.430000,,Women 50 Freestyle,MILLS Alice,AUS,2006,25.43
38,0 days 00:00:25.470000,,Women 50 Freestyle,HERASIMENIA Aliaksandra,BLR,2006,25.47
39,0 days 00:00:25.500000,,Women 50 Freestyle,KHAKHLOVA Sviatlana,BLR,2006,25.5
39,0 days 00:00:25.500000,,Women 50 Freestyle,LENTON Libby,AUS,2006,25.5
41,0 days 00:00:25.520000,,Women 50 Freestyle,KAMMERLING Anna-Karin,SWE,2006,25.52
42,0 days 00:00:25.550000,"[0, 16]",Women 50 Freestyle,SCHREIBER Daniela,GER,2006,25.55
43,0 days 00:00:25.570000,,Women 50 Freestyle,POPCHANKA Alena,FRA,2006,25.57
43,0 days 00:00:25.570000,,Women 50 Freestyle,ALSHAMMAR Therese,SWE,2006,25.57
45,0 days 00:00:25.590000,,Women 50 Freestyle,NYMEYER Lacey,USA,2006,25.59
46,0 days 00:00:25.600000,,Women 50 Freestyle,DEKKER Inge,NED,2006,25.6
47,0 days 00:00:25.610000,,Women 50 Freestyle,COZMA Ionela,ROU,2006,25.61
47,0 days 00:00:25.610000,,Women 50 Freestyle,NIANGKOUARA Nery Mantey,GRE,2006,25.61
49,0 days 00:00:25.620000,,Women 50 Freestyle,DELAROLI-CAZZIOLATO Flavia,BRA,2006,25.62
49,0 days 00:00:25.620000,,Women 50 Freestyle,LENTON Libby,AUS,2006,25.62
1,0 days 00:00:53.300000,"[0, 1]",Women 100 Freestyle,STEFFEN Britta,GER,2006,53.3
2,0 days 00:00:53.420000,"[0, 1]",Women 100 Freestyle,LENTON Libby,AUS,2006,53.42
3,0 days 00:00:53.540000,"[0, 16]",Women 100 Freestyle,LENTON Libby,AUS,2006,53.54
4,0 days 00:00:53.740000,,Women 100 Freestyle,LENTON Libby,AUS,2006,53.74
5,0 days 00:00:53.760000,,Women 100 Freestyle,WEIR Amanda,USA,2006,53.76
6,0 days 00:00:53.780000,,Women 100 Freestyle,HENRY Jodie,AUS,2006,53.78
7,0 days 00:00:53.830000,"[0, 16]",Women 100 Freestyle,COUGHLIN Natalie,USA,2006,53.83
8,0 days 00:00:53.870000,,Women 100 Freestyle,COUGHLIN Natalie,USA,2006,53.87
9,0 days 00:00:53.920000,,Women 100 Freestyle,WEIR Amanda,USA,2006,53.92
10,0 days 00:00:54.110000,"[0, 16]",Women 100 Freestyle,HENRY Jodie,AUS,2006,54.11
11,0 days 00:00:54.210000,"[0, 16]",Women 100 Freestyle,STEFFEN Britta,GER,2006,54.21
12,0 days 00:00:54.230000,,Women 100 Freestyle,WEIR Amanda,USA,2006,54.23
13,0 days 00:00:54.310000,,Women 100 Freestyle,MILLS Alice,AUS,2006,54.31
14,0 days 00:00:54.320000,,Women 100 Freestyle,VELDHUIS Magdalena,NED,2006,54.32
15,0 days 00:00:54.480000,[0],Women 100 Freestyle,NIANGKOUARA Nery Mantey,GRE,2006,54.48
16,0 days 00:00:54.520000,"[0, 16]",Women 100 Freestyle,HENRY Jodie,AUS,2006,54.52
17,0 days 00:00:54.530000,,Women 100 Freestyle,DALLMANN Petra,GER,2006,54.53
18,0 days 00:00:54.620000,,Women 100 Freestyle,DEKKER Inge,NED,2006,54.62
19,0 days 00:00:54.630000,,Women 100 Freestyle,NIANGKOUARA Nery Mantey,GRE,2006,54.63
20,0 days 00:00:54.680000,,Women 100 Freestyle,LENTON Libby,AUS,2006,54.68
21,0 days 00:00:54.790000,,Women 100 Freestyle,POPCHANKA Alena,FRA,2006,54.79
22,0 days 00:00:54.800000,,Women 100 Freestyle,DEKKER Inge,NED,2006,54.8
22,0 days 00:00:54.800000,,Women 100 Freestyle,DALLMANN Petra,GER,2006,54.8
22,0 days 00:00:54.800000,"[0, 16]",Women 100 Freestyle,MILLS Alice,AUS,2006,54.8
25,0 days 00:00:54.830000,,Women 100 Freestyle,VELDHUIS Magdalena,NED,2006,54.83
26,0 days 00:00:54.840000,,Women 100 Freestyle,MORAVCOVA Martina,SVK,2006,54.84
27,0 days 00:00:54.880000,,Women 100 Freestyle,HALSALL Fran,GBR,2006,54.88
28,0 days 00:00:54.930000,,Women 100 Freestyle,JOYCE Kara Lynn,USA,2006,54.93
29,0 days 00:00:54.970000,,Women 100 Freestyle,JOYCE Kara Lynn,USA,2006,54.97
30,0 days 00:00:54.990000,,Women 100 Freestyle,XU Yanwei,CHN,2006,54.99
30,0 days 00:00:54.990000,,Women 100 Freestyle,HALSALL Fran,GBR,2006,54.99
32,0 days 00:00:55,,Women 100 Freestyle,SCHLANGER Melanie,AUS,2006,55.0
33,0 days 00:00:55.020000,,Women 100 Freestyle,XU Yanwei,CHN,2006,55.02
34,0 days 00:00:55.040000,,Women 100 Freestyle,LENTON Libby,AUS,2006,55.04
35,0 days 00:00:55.050000,,Women 100 Freestyle,POPCHANKA Alena,FRA,2006,55.05
35,0 days 00:00:55.050000,,Women 100 Freestyle,SEPPALA Hanna-Maria,FIN,2006,55.05
37,0 days 00:00:55.060000,,Women 100 Freestyle,MORAVCOVA Martina,SVK,2006,55.06
38,0 days 00:00:55.080000,,Women 100 Freestyle,MILLS Alice,AUS,2006,55.08
39,0 days 00:00:55.090000,,Women 100 Freestyle,SEPPALA Hanna-Maria,FIN,2006,55.09
39,0 days 00:00:55.090000,,Women 100 Freestyle,POPCHANKA Alena,FRA,2006,55.09
41,0 days 00:00:55.140000,,Women 100 Freestyle,STEFFEN Britta,GER,2006,55.14
42,0 days 00:00:55.160000,,Women 100 Freestyle,SCHLANGER Melanie,AUS,2006,55.16
43,0 days 00:00:55.170000,,Women 100 Freestyle,PANG Jiaying,CHN,2006,55.17
44,0 days 00:00:55.190000,,Women 100 Freestyle,NYMEYER Lacey,USA,2006,55.19
45,0 days 00:00:55.200000,,Women 100 Freestyle,DEKKER Inge,NED,2006,55.2
46,0 days 00:00:55.230000,,Women 100 Freestyle,VELDHUIS Magdalena,NED,2006,55.23
47,0 days 00:00:55.240000,,Women 100 Freestyle,POPCHANKA Alena,FRA,2006,55.24
47,0 days 00:00:55.240000,,Women 100 Freestyle,MARSHALL Melanie,GBR,2006,55.24
49,0 days 00:00:55.250000,,Women 100 Freestyle,MORAVCOVA Martina,SVK,2006,55.25
49,0 days 00:00:55.250000,,Women 100 Freestyle,HALSALL Fran,GBR,2006,55.25
1,0 days 00:01:57.150000,[0],Women 200 Freestyle,JEDRZEJCZAK Otylia,POL,2006,117.15
2,0 days 00:01:57.250000,,Women 200 Freestyle,JEDRZEJCZAK Otylia,POL,2006,117.25
2,0 days 00:01:57.250000,"[0, 16]",Women 200 Freestyle,MCCLATCHEY Caitlin,GBR,2006,117.25
4,0 days 00:01:57.480000,,Women 200 Freestyle,LIEBS Annika,GER,2006,117.48
5,0 days 00:01:57.510000,,Women 200 Freestyle,LENTON Libby,AUS,2006,117.51
6,0 days 00:01:58,,Women 200 Freestyle,MANAUDOU Laure,FRA,2006,118.0
7,0 days 00:01:58.020000,,Women 200 Freestyle,HOFF Katie,USA,2006,118.02
8,0 days 00:01:58.110000,,Women 200 Freestyle,MARSHALL Melanie,GBR,2006,118.11
9,0 days 00:01:58.260000,,Women 200 Freestyle,MACKENZIE Linda,AUS,2006,118.26
10,0 days 00:01:58.370000,,Women 200 Freestyle,COUGHLIN Natalie,USA,2006,118.37
11,0 days 00:01:58.380000,,Women 200 Freestyle,MANAUDOU Laure,FRA,2006,118.38
12,0 days 00:01:58.390000,,Women 200 Freestyle,LIEBS Annika,GER,2006,118.39
13,0 days 00:01:58.590000,,Women 200 Freestyle,BARRATT Bronte,AUS,2006,118.59
14,0 days 00:01:58.790000,,Women 200 Freestyle,HOFF Katie,USA,2006,118.79
15,0 days 00:01:58.950000,,Women 200 Freestyle,MARSHALL Melanie,GBR,2006,118.95
16,0 days 00:01:59.100000,,Women 200 Freestyle,MACKENZIE Linda,AUS,2006,119.1
17,0 days 00:01:59.110000,,Women 200 Freestyle,MANAUDOU Laure,FRA,2006,119.11
18,0 days 00:01:59.140000,,Women 200 Freestyle,DALLMANN Petra,GER,2006,119.14
19,0 days 00:01:59.180000,,Women 200 Freestyle,JEDRZEJCZAK Otylia,POL,2006,119.18
20,0 days 00:01:59.260000,,Women 200 Freestyle,PANG Jiaying,CHN,2006,119.26
21,0 days 00:01:59.290000,,Women 200 Freestyle,MITA Maki,JPN,2006,119.29
22,0 days 00:01:59.300000,,Women 200 Freestyle,JACKSON Joanne,GBR,2006,119.3
23,0 days 00:01:59.330000,,Women 200 Freestyle,BARRATT Bronte,AUS,2006,119.33
24,0 days 00:01:59.400000,,Women 200 Freestyle,POTEC Camelia,ROU,2006,119.4
25,0 days 00:01:59.440000,,Women 200 Freestyle,MARSHALL Melanie,GBR,2006,119.44
26,0 days 00:01:59.470000,,Women 200 Freestyle,VOLLMER Dana,USA,2006,119.47
26,0 days 00:01:59.470000,,Women 200 Freestyle,LILLHAGE Josefin,SWE,2006,119.47
28,0 days 00:01:59.480000,,Women 200 Freestyle,BARRATT Bronte,AUS,2006,119.48
29,0 days 00:01:59.490000,,Women 200 Freestyle,MACKENZIE Linda,AUS,2006,119.49
30,0 days 00:01:59.530000,,Women 200 Freestyle,LILLHAGE Josefin,SWE,2006,119.53
31,0 days 00:01:59.580000,,Women 200 Freestyle,BARRATT Bronte,AUS,2006,119.58
32,0 days 00:01:59.590000,,Women 200 Freestyle,JACKSON Joanne,GBR,2006,119.59
33,0 days 00:01:59.600000,,Women 200 Freestyle,NYMEYER Lacey,USA,2006,119.6
33,0 days 00:01:59.600000,,Women 200 Freestyle,POPCHANKA Alena,FRA,2006,119.6
